Date,close,open,high,low,涨跌幅,volume,Ticker
2024-07-25,217.49,218.93,220.85,214.62,-0.48%,51390000.0,AAPL
2024-07-26,217.96,218.7,219.49,216.01,0.22%,41600000.0,AAPL
2024-07-29,218.24,216.96,219.3,215.75,0.13%,36310000.0,AAPL
2024-07-30,218.8,219.19,220.32,216.12,0.26%,41640000.0,AAPL
2024-07-31,222.08,221.44,223.82,220.63,1.50%,50040000.0,AAPL
2024-08-01,218.36,224.37,224.48,217.02,-1.68%,62500000.0,AAPL
2024-08-02,219.86,219.15,225.6,217.71,0.69%,105570000.0,AAPL
2024-08-05,209.27,199.09,213.5,196.0,-4.82%,119550000.0,AAPL
2024-08-06,207.23,205.3,209.99,201.07,-0.97%,69660000.0,AAPL
2024-08-07,209.82,206.9,213.64,206.39,1.25%,63520000.0,AAPL
2024-08-08,213.31,213.11,214.2,208.83,1.66%,47160000.0,AAPL
2024-08-09,216.24,212.1,216.78,211.97,1.37%,42200000.0,AAPL
2024-08-12,217.53,216.07,219.51,215.6,0.60%,38030000.0,AAPL
2024-08-13,221.27,219.01,221.89,219.01,1.72%,44160000.0,AAPL
2024-08-14,221.72,220.57,223.03,219.7,0.20%,41960000.0,AAPL
2024-08-15,224.72,224.6,225.35,222.76,1.35%,46410000.0,AAPL
2024-08-16,226.05,223.92,226.83,223.65,0.59%,44340000.0,AAPL
2024-08-19,225.89,225.72,225.99,223.04,-0.07%,40690000.0,AAPL
2024-08-20,226.51,225.77,227.17,225.45,0.27%,30300000.0,AAPL
2024-08-21,226.4,226.52,227.98,225.05,-0.05%,34770000.0,AAPL
2024-08-22,224.53,227.79,228.34,223.9,-0.83%,43700000.0,AAPL
2024-08-23,226.84,225.66,228.22,224.33,1.03%,38680000.0,AAPL
2024-08-26,227.18,226.76,227.28,223.89,0.15%,30600000.0,AAPL
2024-08-27,228.03,225.99,228.85,224.89,0.37%,35930000.0,AAPL
2024-08-28,226.49,227.92,229.86,225.68,-0.68%,38050000.0,AAPL
2024-08-29,229.79,230.1,232.92,228.88,1.46%,51910000.0,AAPL
2024-08-30,229.0,230.19,230.4,227.48,-0.34%,52990000.0,AAPL
2024-09-03,222.77,228.55,229.0,221.17,-2.72%,50190000.0,AAPL
2024-09-04,220.85,221.66,221.78,217.48,-0.86%,43840000.0,AAPL
2024-09-05,222.38,221.63,225.48,221.52,0.69%,36620000.0,AAPL
2024-09-06,220.82,223.95,225.24,219.77,-0.70%,48420000.0,AAPL
2024-09-09,220.91,220.82,221.27,216.71,0.04%,67180000.0,AAPL
2024-09-10,220.11,218.92,221.48,216.73,-0.36%,51590000.0,AAPL
2024-09-11,222.66,221.46,223.09,217.89,1.16%,44590000.0,AAPL
2024-09-12,222.77,222.5,223.55,219.82,0.05%,37500000.0,AAPL
2024-09-13,222.5,223.58,224.04,221.91,-0.12%,36770000.0,AAPL
2024-09-16,216.32,216.54,217.22,213.92,-2.78%,59360000.0,AAPL
2024-09-17,216.79,215.75,216.9,214.5,0.22%,45520000.0,AAPL
2024-09-18,220.69,217.55,222.71,217.54,1.80%,59890000.0,AAPL
2024-09-19,228.87,224.99,229.82,224.63,3.71%,66780000.0,AAPL
2024-09-20,228.2,229.97,233.09,227.62,-0.29%,318680000.0,AAPL
2024-09-23,226.47,227.34,229.45,225.81,-0.76%,54150000.0,AAPL
2024-09-24,227.37,228.65,229.35,225.73,0.40%,43560000.0,AAPL
2024-09-25,226.37,224.93,227.29,224.02,-0.44%,42310000.0,AAPL
2024-09-26,227.52,227.3,228.5,225.41,0.51%,36640000.0,AAPL
2024-09-27,227.79,228.46,229.52,227.3,0.12%,34030000.0,AAPL
2024-09-30,233.0,230.04,233.0,229.65,2.29%,54790000.0,AAPL
2024-10-01,226.21,229.52,229.65,223.74,-2.91%,63290000.0,AAPL
2024-10-02,226.78,225.89,227.37,223.02,0.25%,32880000.000000004,AAPL
2024-10-03,225.67,225.14,226.8,223.32,-0.49%,34040000.0,AAPL
2024-10-04,226.8,227.9,228.0,224.13,0.50%,37350000.0,AAPL
2024-10-07,221.69,224.5,225.69,221.33,-2.25%,39510000.0,AAPL
2024-10-08,225.77,224.3,225.98,223.25,1.84%,31860000.0,AAPL
2024-10-09,229.54,225.23,229.75,224.83,1.67%,33590000.0,AAPL
2024-10-10,229.04,227.78,229.5,227.17,-0.22%,28180000.0,AAPL
2024-10-11,227.55,229.3,229.41,227.34,-0.65%,31760000.0,AAPL
2024-10-14,231.3,228.7,231.73,228.6,1.65%,39880000.0,AAPL
2024-10-15,233.85,233.61,237.49,232.37,1.10%,64750000.0,AAPL
2024-10-16,231.78,231.6,232.12,229.84,-0.89%,34080000.0,AAPL
2024-10-17,232.15,233.43,233.85,230.52,0.16%,32990000.000000004,AAPL
2024-10-18,235.0,236.18,236.18,234.01,1.23%,46430000.0,AAPL
2024-10-21,236.48,234.45,236.85,234.45,0.63%,36250000.0,AAPL
2024-10-22,235.86,233.88,236.22,232.6,-0.26%,38850000.0,AAPL
2024-10-23,230.76,234.08,235.14,227.76,-2.16%,52290000.0,AAPL
2024-10-24,230.57,229.98,230.82,228.41,-0.08%,31110000.0,AAPL
2024-10-25,231.41,229.74,233.22,229.57,0.36%,38800000.0,AAPL
2024-10-28,233.4,233.32,234.73,232.55,0.86%,36090000.0,AAPL
2024-10-29,233.67,233.1,234.32,232.32,0.12%,35420000.0,AAPL
2024-10-30,230.1,232.61,233.47,229.55,-1.53%,47070000.0,AAPL
2024-10-31,225.91,229.34,229.83,225.37,-1.82%,64370000.00000001,AAPL
2024-11-01,222.91,220.96,225.35,220.27,-1.33%,65280000.0,AAPL
2024-11-04,222.01,220.99,222.79,219.71,-0.40%,44940000.0,AAPL
2024-11-05,223.45,221.79,223.95,221.14,0.65%,28110000.0,AAPL
2024-11-06,222.72,222.61,226.07,221.19,-0.33%,54560000.0,AAPL
2024-11-07,227.48,224.63,227.88,224.57,2.14%,42140000.0,AAPL
2024-11-08,226.96,227.17,228.66,226.4,-0.23%,38330000.0,AAPL
2024-11-11,224.23,225.0,225.7,221.5,-1.20%,42010000.0,AAPL
2024-11-12,224.23,224.55,225.59,223.35,0.00%,40400000.0,AAPL
2024-11-13,225.12,224.01,226.65,222.76,0.40%,48570000.0,AAPL
2024-11-14,228.22,225.02,228.87,225.0,1.38%,44920000.0,AAPL
2024-11-15,225.0,226.4,226.92,224.27,-1.41%,47920000.0,AAPL
2024-11-18,228.02,225.25,229.74,225.17,1.34%,44690000.0,AAPL
2024-11-19,228.28,226.98,230.16,226.66,0.11%,36210000.0,AAPL
2024-11-20,229.0,228.06,229.93,225.89,0.32%,35170000.0,AAPL
2024-11-21,228.52,228.88,230.15,225.71,-0.21%,42110000.0,AAPL
2024-11-22,229.87,228.06,230.72,228.06,0.59%,38170000.0,AAPL
2024-11-25,232.87,231.46,233.24,229.74,1.31%,90150000.0,AAPL
2024-11-26,235.06,233.33,235.57,233.33,0.94%,45990000.0,AAPL
2024-11-27,234.93,234.46,235.69,233.81,-0.06%,33500000.0,AAPL
2024-11-29,237.33,234.8,237.81,233.97,1.02%,28480000.0,AAPL
2024-12-02,239.59,237.27,240.79,237.16,0.95%,48140000.0,AAPL
2024-12-03,242.65,239.81,242.76,238.9,1.28%,38860000.0,AAPL
2024-12-04,243.01,242.87,244.11,241.25,0.15%,44380000.0,AAPL
2024-12-05,243.04,243.99,244.54,242.13,0.01%,40030000.0,AAPL
2024-12-06,242.84,242.9,244.63,242.08,-0.08%,36870000.0,AAPL
2024-12-09,246.75,241.83,247.24,241.75,1.61%,44650000.0,AAPL
2024-12-10,247.77,246.89,248.21,245.34,0.41%,36910000.0,AAPL
2024-12-11,246.49,247.96,250.8,246.26,-0.52%,45210000.0,AAPL
2024-12-12,247.96,246.89,248.74,245.68,0.60%,32780000.0,AAPL
2024-12-13,248.13,247.82,249.29,246.24,0.07%,33159999.999999996,AAPL
2024-12-16,251.04,247.99,251.38,247.65,1.17%,51690000.0,AAPL
2024-12-17,253.48,250.08,253.83,249.78,0.97%,51360000.0,AAPL
2024-12-18,248.05,252.16,254.28,247.74,-2.14%,56770000.0,AAPL
2024-12-19,249.79,247.5,252.0,247.09,0.70%,60880000.0,AAPL
2024-12-20,254.49,248.04,255.0,245.69,1.88%,147500000.0,AAPL
2024-12-23,255.27,254.77,255.65,253.45,0.31%,40860000.0,AAPL
2024-12-24,258.2,255.49,258.21,255.29,1.15%,23230000.0,AAPL
2024-12-26,259.02,258.19,260.1,257.63,0.32%,27260000.0,AAPL
2024-12-27,255.59,257.83,258.7,253.06,-1.32%,42360000.0,AAPL
2024-12-30,252.2,252.23,253.5,250.75,-1.33%,35560000.0,AAPL
2024-12-31,250.42,252.44,253.28,249.43,-0.71%,39480000.0,AAPL
2025-01-02,243.85,248.93,249.1,241.82,-2.62%,55740000.0,AAPL
2025-01-03,243.36,243.36,244.18,241.89,-0.20%,40240000.0,AAPL
2025-01-06,245.0,244.31,247.33,243.2,0.67%,45050000.0,AAPL
2025-01-07,242.21,242.98,245.55,241.35,-1.14%,40860000.0,AAPL
2025-01-08,242.7,241.92,243.71,240.05,0.20%,37630000.0,AAPL
2025-01-10,236.85,240.01,240.16,233.0,-2.41%,61710000.0,AAPL
2025-01-13,234.4,233.53,234.67,229.72,-1.03%,49630000.0,AAPL
2025-01-14,233.28,234.75,236.12,232.47,-0.48%,39440000.0,AAPL
2025-01-15,237.87,234.63,238.96,234.43,1.97%,39830000.0,AAPL
2025-01-16,228.26,237.35,238.01,228.03,-4.04%,71760000.0,AAPL
2025-01-17,229.98,232.12,232.29,228.48,0.75%,68490000.0,AAPL
2025-01-21,222.64,224.0,224.42,219.38,-3.19%,98070000.0,AAPL
2025-01-22,223.83,219.79,224.12,219.79,0.53%,64129999.99999999,AAPL
2025-01-23,223.66,224.74,227.03,222.3,-0.08%,60230000.0,AAPL
2025-01-24,222.78,224.78,225.63,221.41,-0.39%,54700000.0,AAPL
2025-01-27,229.86,224.02,232.15,223.98,3.18%,94860000.0,AAPL
2025-01-28,238.26,230.85,240.19,230.81,3.65%,75710000.0,AAPL
2025-01-29,239.36,234.12,239.85,234.01,0.46%,45490000.0,AAPL
2025-01-30,237.59,238.66,240.79,237.21,-0.74%,55660000.0,AAPL
2025-01-31,236.0,247.19,247.19,233.44,-0.67%,101080000.0,AAPL
2025-02-03,228.01,229.99,231.83,225.7,-3.39%,73060000.0,AAPL
2025-02-04,232.8,227.25,233.13,226.65,2.10%,45070000.0,AAPL
2025-02-05,232.47,228.53,232.67,228.27,-0.14%,39660000.0,AAPL
2025-02-06,233.22,231.29,233.8,230.43,0.32%,29930000.0,AAPL
2025-02-07,227.63,232.6,234.0,227.26,-2.40%,39710000.0,AAPL
2025-02-10,227.65,229.57,230.59,227.2,0.01%,33119999.999999996,AAPL
2025-02-11,232.62,228.2,235.23,228.13,2.18%,53720000.0,AAPL
2025-02-12,236.87,231.2,236.96,230.68,1.83%,45240000.0,AAPL
2025-02-13,241.53,236.91,242.34,235.57,1.97%,53610000.0,AAPL
2025-02-14,244.6,241.25,245.55,240.99,1.27%,40900000.0,AAPL
2025-02-18,244.47,244.15,245.18,241.84,-0.05%,48820000.0,AAPL
2025-02-19,244.87,244.66,246.01,243.16,0.16%,32200000.000000004,AAPL
2025-02-20,245.83,244.94,246.78,244.29,0.39%,32320000.0,AAPL
2025-02-21,245.55,245.95,248.69,245.22,-0.11%,53200000.0,AAPL
2025-02-24,247.1,244.93,248.86,244.42,0.63%,51330000.0,AAPL
2025-02-25,247.04,248.0,250.0,244.91,-0.02%,48010000.0,AAPL
2025-02-26,240.36,244.33,244.98,239.13,-2.70%,44430000.0,AAPL
2025-02-27,237.3,239.41,242.46,237.06,-1.27%,41150000.0,AAPL
2025-02-28,241.84,236.95,242.09,230.2,1.91%,56830000.0,AAPL
2025-03-03,238.03,241.79,244.03,236.11,-1.58%,47180000.0,AAPL
2025-03-04,235.93,237.71,240.07,234.68,-0.88%,53800000.0,AAPL
2025-03-05,235.74,235.42,236.55,229.23,-0.08%,47230000.0,AAPL
2025-03-06,235.33,234.43,237.86,233.16,-0.17%,45170000.0,AAPL
2025-03-07,239.07,235.1,241.37,234.76,1.59%,46270000.0,AAPL
2025-03-10,227.48,235.54,236.16,224.22,-4.85%,72070000.0,AAPL
2025-03-11,220.84,223.8,225.84,217.45,-2.92%,76140000.0,AAPL
2025-03-12,216.98,220.14,221.75,214.91,-1.75%,62550000.0,AAPL
2025-03-13,209.68,215.95,216.84,208.42,-3.36%,61370000.0,AAPL
2025-03-14,213.49,211.25,213.95,209.58,1.82%,60110000.0,AAPL
2025-03-17,214.0,213.31,215.22,209.97,0.24%,48070000.0,AAPL
2025-03-18,212.69,214.16,215.15,211.49,-0.61%,42430000.0,AAPL
2025-03-19,215.24,214.22,218.76,213.75,1.20%,54390000.0,AAPL
2025-03-20,214.1,213.99,217.49,212.22,-0.53%,48860000.0,AAPL
2025-03-21,218.27,211.56,218.84,211.28,1.95%,94130000.0,AAPL
2025-03-24,220.73,221.0,221.48,218.58,1.13%,44300000.0,AAPL
2025-03-25,223.75,220.77,224.1,220.08,1.37%,34490000.0,AAPL
2025-03-26,221.53,223.51,225.02,220.47,-0.99%,34530000.0,AAPL
2025-03-27,223.85,221.39,224.99,220.56,1.05%,37090000.0,AAPL
2025-03-28,217.9,221.67,223.81,217.68,-2.66%,39820000.0,AAPL
2025-03-31,222.13,217.01,225.62,216.23,1.94%,65300000.0,AAPL
2025-04-01,223.19,219.8,223.68,218.9,0.48%,36410000.0,AAPL
2025-04-02,223.89,221.32,225.19,221.02,0.31%,35910000.0,AAPL
2025-04-03,203.19,205.54,207.49,201.25,-9.25%,103420000.0,AAPL
2025-04-04,188.38,193.89,199.88,187.34,-7.29%,125910000.0,AAPL
2025-04-07,181.46,177.2,194.15,174.62,-3.67%,160470000.0,AAPL
2025-04-08,172.42,186.7,190.34,169.21,-4.98%,120860000.0,AAPL
2025-04-09,198.85,171.95,200.61,171.89,15.33%,184400000.0,AAPL
2025-04-10,190.42,189.07,194.78,183.0,-4.24%,121880000.0,AAPL
2025-04-11,198.15,186.1,199.54,186.06,4.06%,87440000.0,AAPL
2025-04-14,202.52,211.44,212.94,201.16,2.21%,101350000.0,AAPL
2025-04-15,202.14,201.85,203.51,199.8,-0.19%,51340000.0,AAPL
2025-04-16,194.27,198.36,200.7,192.37,-3.89%,59730000.0,AAPL
2025-04-17,196.98,197.2,198.83,194.42,1.39%,52160000.0,AAPL
2025-04-21,193.16,193.26,193.8,189.81,-1.94%,46740000.0,AAPL
2025-04-22,199.74,196.12,201.59,195.97,3.41%,52980000.0,AAPL
2025-04-23,204.6,206.0,208.0,202.8,2.43%,52930000.0,AAPL
2025-04-24,208.37,204.89,208.83,202.94,1.84%,47310000.0,AAPL
2025-04-25,209.28,206.37,209.75,206.2,0.44%,38220000.0,AAPL
2025-04-28,210.14,210.0,211.5,207.46,0.41%,38740000.0,AAPL
2025-04-29,211.21,208.69,212.24,208.37,0.51%,36830000.0,AAPL
2025-04-30,212.5,209.3,213.58,206.67,0.61%,52290000.0,AAPL
2025-05-01,213.32,209.08,214.56,208.9,0.39%,57370000.0,AAPL
2025-05-02,205.35,206.09,206.99,202.16,-3.74%,101010000.0,AAPL
2025-05-05,198.89,203.1,204.1,198.21,-3.15%,69020000.0,AAPL
2025-05-06,198.51,198.21,200.65,197.02,-0.19%,51220000.0,AAPL
2025-05-07,196.25,199.17,199.44,193.25,-1.14%,68620000.0,AAPL
2025-05-08,197.49,197.72,200.05,194.68,0.63%,50480000.0,AAPL
2025-05-09,198.53,199.0,200.54,197.54,0.53%,36450000.0,AAPL
2025-05-12,210.79,210.97,211.27,206.75,6.18%,63780000.0,AAPL
2025-05-13,212.93,210.43,213.4,209.0,1.02%,51910000.0,AAPL
2025-05-14,212.33,212.43,213.94,210.58,-0.28%,49330000.0,AAPL
2025-05-15,211.45,210.95,212.96,209.54,-0.41%,45030000.0,AAPL
2025-05-16,211.26,212.36,212.57,209.77,-0.09%,54740000.0,AAPL
2025-05-19,208.78,207.91,209.48,204.26,-1.17%,46140000.0,AAPL
2025-05-20,206.86,207.67,208.47,205.03,-0.92%,42500000.0,AAPL
2025-05-21,202.09,205.17,207.04,200.71,-2.31%,59210000.0,AAPL
2025-05-22,201.36,200.71,202.75,199.7,-0.36%,46740000.0,AAPL
2025-05-23,195.27,193.66,197.7,193.46,-3.02%,78430000.0,AAPL
2025-05-27,200.21,198.3,200.74,197.43,2.53%,56290000.0,AAPL
2025-05-28,200.42,200.59,202.73,199.9,0.10%,45340000.0,AAPL
2025-05-29,199.95,203.57,203.81,198.51,-0.23%,51480000.0,AAPL
2025-05-30,200.85,199.37,201.96,196.78,0.45%,70820000.0,AAPL
2025-06-02,201.7,200.28,202.13,200.12,0.42%,35420000.0,AAPL
2025-06-03,203.27,201.35,203.77,200.96,0.78%,46380000.0,AAPL
2025-06-04,202.82,202.91,206.24,202.1,-0.22%,43600000.0,AAPL
2025-06-05,200.63,203.5,204.75,200.15,-1.08%,55220000.0,AAPL
2025-06-06,203.92,203.0,205.7,202.05,1.64%,46610000.0,AAPL
2025-06-09,201.45,204.39,206.0,200.02,-1.21%,72860000.0,AAPL
2025-06-10,202.67,200.6,204.35,200.57,0.61%,54670000.0,AAPL
2025-06-11,198.78,203.5,204.5,198.41,-1.92%,60990000.0,AAPL
2025-06-12,199.2,199.08,199.68,197.36,0.21%,43900000.0,AAPL
2025-06-13,196.45,199.73,200.37,195.7,-1.38%,51450000.0,AAPL
2025-06-16,198.42,197.3,198.68,196.56,1.00%,43020000.0,AAPL
2025-06-17,195.64,197.2,198.39,195.21,-1.40%,38860000.0,AAPL
2025-06-18,196.58,195.94,197.57,195.07,0.48%,45390000.0,AAPL
2025-06-20,201.0,198.24,201.7,196.85,2.25%,96810000.0,AAPL
2025-06-23,201.5,201.63,202.3,198.96,0.25%,55810000.0,AAPL
2025-06-24,200.3,202.59,203.44,200.2,-0.60%,54060000.0,AAPL
2025-06-25,201.56,201.45,203.67,200.62,0.63%,39530000.0,AAPL
2025-06-26,201.0,201.43,202.64,199.46,-0.28%,50800000.0,AAPL
2025-06-27,201.08,201.89,203.22,200.0,0.04%,73190000.0,AAPL
2025-06-30,205.17,202.01,207.39,199.26,2.03%,91910000.0,AAPL
2025-07-01,207.82,206.66,210.19,206.14,1.29%,78790000.0,AAPL
2025-07-02,212.44,208.91,213.34,208.14,2.22%,67940000.0,AAPL
2025-07-03,213.55,212.15,214.65,211.81,0.52%,34960000.0,AAPL
2025-07-07,209.95,212.68,216.23,208.8,-1.69%,50230000.0,AAPL
2025-07-08,210.01,210.1,211.43,208.45,0.03%,42850000.0,AAPL
2025-07-09,211.14,209.53,211.33,207.22,0.54%,48750000.0,AAPL
2025-07-10,212.41,210.51,213.48,210.03,0.60%,44440000.0,AAPL
2025-07-11,211.16,210.57,212.13,209.86,-0.59%,39770000.0,AAPL
2025-07-14,208.62,209.93,210.91,207.54,-1.20%,38840000.0,AAPL
2025-07-15,209.11,209.22,211.89,208.92,0.23%,42300000.0,AAPL
2025-07-16,210.16,210.29,212.4,208.64,0.50%,47490000.0,AAPL
2025-07-17,210.02,210.57,211.8,209.59,-0.07%,48070000.0,AAPL
2025-07-18,211.18,210.87,211.79,209.7,0.55%,48970000.0,AAPL
2025-07-21,212.48,212.1,215.78,211.63,0.62%,51380000.0,AAPL
2025-07-22,214.4,213.14,214.95,212.23,0.90%,46400000.0,AAPL
2025-07-23,214.15,215.0,215.15,212.41,-0.12%,46990000.0,AAPL
2025-07-24,213.76,213.9,215.69,213.53,-0.18%,46020000.0,AAPL
2025-07-25,213.88,214.7,215.24,213.4,0.06%,40270000.0,AAPL
2025-07-28,214.05,214.03,214.85,213.06,0.08%,37860000.0,AAPL
2025-07-29,211.27,214.18,214.81,210.82,-1.30%,51410000.0,AAPL
2025-07-30,209.05,211.9,212.39,207.72,-1.05%,45510000.0,AAPL
2025-07-31,207.57,208.49,209.84,207.16,-0.71%,80700000.0,AAPL
2025-08-01,202.38,210.87,213.58,201.5,-2.50%,104430000.0,AAPL
2025-08-04,203.35,204.51,207.88,201.68,0.48%,75110000.0,AAPL
2025-08-05,202.92,203.4,205.34,202.16,-0.21%,44160000.0,AAPL
2025-08-06,213.25,205.63,215.38,205.59,5.09%,108480000.0,AAPL
2025-08-07,220.03,218.88,220.85,216.58,3.18%,90220000.0,AAPL
2025-08-08,229.35,220.83,231.0,219.25,4.24%,113850000.0,AAPL
2025-08-11,227.18,227.92,229.56,224.76,-0.95%,61810000.0,AAPL
2025-08-12,229.65,228.01,230.8,227.07,1.09%,55670000.0,AAPL
2025-08-13,233.33,231.07,235.0,230.43,1.60%,69880000.0,AAPL
2025-08-14,232.78,234.05,235.12,230.85,-0.24%,51920000.0,AAPL
2025-08-15,231.59,234.0,234.28,229.34,-0.51%,56040000.0,AAPL
2025-08-18,230.89,231.7,233.12,230.11,-0.30%,37480000.0,AAPL
2025-08-19,230.56,231.27,232.87,229.35,-0.14%,39400000.0,AAPL
2025-08-20,226.01,229.98,230.47,225.77,-1.97%,42260000.0,AAPL
2025-08-21,224.9,226.27,226.52,223.78,-0.49%,30620000.0,AAPL
2025-08-22,227.76,226.17,229.09,225.41,1.27%,42480000.0,AAPL
2025-08-25,227.16,226.48,229.3,226.23,-0.26%,30980000.0,AAPL
2025-08-26,229.31,226.87,229.49,224.69,0.95%,54580000.0,AAPL
2025-08-27,230.49,228.61,230.9,228.26,0.51%,31260000.0,AAPL
2025-08-28,232.56,230.82,233.41,229.34,0.90%,38070000.0,AAPL
2025-08-29,232.14,232.51,233.38,231.37,-0.18%,39420000.0,AAPL
2025-09-02,229.72,229.25,230.85,226.97,-1.04%,44080000.0,AAPL
2025-09-03,238.47,237.21,238.85,234.36,3.81%,66430000.00000001,AAPL
2025-09-04,239.78,238.45,239.9,236.74,0.55%,47550000.0,AAPL
2025-09-05,239.69,239.99,241.32,238.49,-0.04%,54870000.0,AAPL
2025-09-08,237.88,239.3,240.15,236.34,-0.76%,49000000.0,AAPL
2025-09-09,234.35,237.0,238.78,233.36,-1.48%,66310000.0,AAPL
2025-09-10,226.79,232.18,232.42,225.95,-3.23%,83440000.0,AAPL
2025-09-11,230.03,226.88,230.45,226.65,1.43%,50210000.0,AAPL
2025-09-12,234.07,229.22,234.51,229.02,1.76%,55820000.0,AAPL
2025-09-15,236.7,237.0,238.19,235.03,1.12%,42700000.0,AAPL
2025-09-16,238.15,237.18,241.22,236.32,0.61%,63420000.0,AAPL
2025-09-17,238.99,238.97,240.1,237.73,0.35%,46510000.0,AAPL
2025-09-18,237.88,239.97,241.2,236.65,-0.46%,44250000.0,AAPL
2025-09-19,245.5,241.23,246.3,240.21,3.20%,163740000.0,AAPL
2025-09-22,256.08,248.3,256.64,248.12,4.31%,105520000.0,AAPL
2025-09-23,254.43,255.88,257.34,253.58,-0.64%,60280000.0,AAPL
2025-09-24,252.31,255.22,255.74,251.04,-0.83%,42300000.0,AAPL
2025-09-25,256.87,253.21,257.17,251.71,1.81%,55200000.0,AAPL
2025-09-26,255.46,254.1,257.6,253.78,-0.55%,46080000.0,AAPL
2025-09-29,254.43,254.56,255.0,253.01,-0.40%,40130000.0,AAPL
2025-09-30,254.63,254.85,255.92,253.11,0.08%,37700000.0,AAPL
2025-10-01,255.45,255.04,258.79,254.93,0.32%,48710000.0,AAPL
2025-10-02,257.13,256.58,258.18,254.15,0.66%,42630000.0,AAPL
2025-10-03,258.02,254.66,259.24,253.95,0.35%,49160000.0,AAPL
2025-10-06,256.69,257.99,259.07,255.05,-0.52%,44660000.0,AAPL
2025-10-07,256.48,256.8,257.4,255.43,-0.08%,31960000.0,AAPL
2025-10-08,258.06,256.52,258.52,256.11,0.62%,36500000.0,AAPL
2025-10-09,254.04,257.8,258.0,253.14,-1.56%,38320000.0,AAPL
2025-10-10,245.27,254.94,256.38,244.0,-3.45%,62000000.0,AAPL
2025-10-13,247.66,249.38,249.69,245.56,0.97%,38140000.0,AAPL
2025-10-14,247.77,246.6,248.85,244.7,0.04%,35480000.0,AAPL
2025-10-15,249.34,249.49,251.82,247.47,0.63%,33890000.0,AAPL
2025-10-16,247.45,248.25,249.04,245.13,-0.76%,39780000.0,AAPL
2025-10-17,252.29,248.02,253.38,247.27,1.96%,49150000.0,AAPL
2025-10-20,262.24,255.88,264.38,255.63,3.94%,90480000.0,AAPL
2025-10-21,262.77,261.88,265.29,261.83,0.20%,46700000.0,AAPL
2025-10-22,258.45,262.65,262.85,255.43,-1.64%,45020000.0,AAPL
2025-10-23,259.58,259.94,260.62,258.01,0.44%,32750000.0,AAPL
2025-10-24,262.82,261.19,264.13,259.18,1.25%,38250000.0,AAPL
2025-10-27,268.81,264.88,269.12,264.65,2.28%,44890000.0,AAPL
2025-10-28,269.0,268.98,269.89,268.15,0.07%,41530000.0,AAPL
2025-10-29,269.7,269.27,271.41,267.11,0.26%,51090000.0,AAPL
2025-10-30,271.4,271.99,274.14,268.48,0.63%,69890000.0,AAPL
2025-10-31,270.37,276.99,277.32,269.16,-0.38%,86170000.0,AAPL
2025-11-03,269.05,270.42,270.85,266.25,-0.49%,50190000.0,AAPL
2025-11-04,270.04,268.33,271.49,267.61,0.37%,49270000.0,AAPL
2025-11-05,270.14,268.61,271.7,266.93,0.04%,43680000.0,AAPL
2025-11-06,269.77,267.89,273.4,267.89,-0.14%,51200000.0,AAPL
2025-11-07,268.47,269.8,272.29,266.77,-0.48%,48230000.0,AAPL
2025-11-10,269.43,268.96,273.73,267.45,0.36%,41310000.0,AAPL
2025-11-11,275.25,269.81,275.91,269.8,2.16%,46210000.0,AAPL
2025-11-12,273.47,275.0,275.73,271.7,-0.65%,48400000.0,AAPL
2025-11-13,272.95,274.11,276.7,272.09,-0.19%,49600000.0,AAPL
2025-11-14,272.41,271.05,275.96,269.6,-0.20%,47430000.0,AAPL
2025-11-17,267.46,268.82,270.49,265.73,-1.82%,45020000.0,AAPL
2025-11-18,267.44,269.99,270.71,265.32,-0.01%,45680000.0,AAPL
2025-11-19,268.56,265.52,272.21,265.5,0.42%,40420000.0,AAPL
2025-11-20,266.25,270.83,275.43,265.92,-0.86%,45820000.0,AAPL
2025-11-21,271.49,265.95,273.33,265.67,1.97%,59030000.0,AAPL
2025-11-24,275.92,270.9,277.0,270.9,1.63%,65590000.0,AAPL
2025-11-25,276.97,275.27,280.38,275.25,0.38%,46910000.0,AAPL
2025-11-26,277.55,276.96,279.53,276.63,0.21%,33430000.0,AAPL
2025-11-28,278.85,277.26,279.0,275.99,0.47%,20140000.0,AAPL
2025-12-01,283.1,278.01,283.42,276.14,1.52%,46590000.0,AAPL
2025-12-02,286.19,283.0,287.4,282.63,1.09%,53670000.0,AAPL
2025-12-03,284.15,286.2,288.62,283.3,-0.71%,43540000.0,AAPL
2025-12-04,280.7,284.1,284.73,278.59,-1.21%,43990000.0,AAPL
2025-12-05,278.78,280.54,281.14,278.05,-0.68%,47270000.0,AAPL
2025-12-08,277.89,278.13,279.67,276.15,-0.32%,38210000.0,AAPL
2025-12-09,277.18,278.16,280.03,276.92,-0.26%,32189999.999999996,AAPL
2025-12-10,278.78,277.75,279.75,276.44,0.58%,33040000.0,AAPL
2025-12-11,278.03,279.1,279.59,273.81,-0.27%,33250000.0,AAPL
2025-12-12,278.28,277.9,279.22,276.82,0.09%,39530000.0,AAPL
2025-12-15,274.11,280.15,280.15,272.84,-1.50%,50410000.0,AAPL
2025-12-16,274.61,272.82,275.5,271.79,0.18%,37650000.0,AAPL
2025-12-17,271.84,275.01,276.16,271.64,-1.01%,50140000.0,AAPL
2025-12-18,272.19,273.61,273.63,266.95,0.13%,51630000.0,AAPL
